Respondent_ID,True_Segment,Employment_Status,Industry_Sector,Org_Level,Work_Experience_Years,Org_Size,Age_Band,Gender,Prior_AI_Experience,Change_Frequency,AI_Strategy_Communicated,Training_Received,AI_Usage_Hours_Monthly,SEMDIFF_Trust,SEMDIFF_Empower,SEMDIFF_Intuitive,Rank_Training,Rank_Leadership,Rank_Evidence,Rank_JobSecurity,Rank_Peer,Scenario_Response,Barrier_Category,LEAD_1,LEAD_2,LEAD_3,MGMT_1,MGMT_2,CULT_1,CULT_2,CULT_3,PSAFE_1,PSAFE_2,CFAT_1,CFAT_2,RES_1,RES_2,RES_3,COMM_1,COMM_2,TRAIN_1,TRAIN_2,TRAIN_3,LIT_1,LIT_2,LIT_3,DLIT_1,DLIT_2,TRUST_1,TRUST_2,TRUST_3,ANX_1,ANX_2,PU_1,PU_2,PU_3,PEOU_1,PEOU_2,JSEC_1,JSEC_2,COLLAB_1,COLLAB_2,INFRA_1,INFRA_2,ENG_1,ENG_2,DCONF_1,DCONF_2,INTENT_1,INTENT_2,Leadership_Readiness_Score,Training_Quality_Score,AI_Trust_Score,Resistance_Score,Change_Fatigue_Score,Digital_Confidence_Score,Behavioural_Adoption_Intent_Score,AI_Readiness_Index,Digital_Maturity_Index,AI_Transformation_Readiness_Score,AI_Adopter_Flag,Contradictory_Response_Flag
991,Cautious Pragmatist,Full-time employed,,Individual Contributor,2 to 5 years,"More than 10,000",Under 25,Male,"Yes, occasionally",Rarely (once),"No, there is no visible AI strategy","Yes, a one-time session or workshop",1.2,3,4.0,5.0,4,5,3,1.0,2.0,Try to figure it out myself immediately,Poor infrastructure / tools,4,4,3,3.0,2.0,4,4,3,2.0,3.0,3.0,3.0,3,4,2,2,2,3,2,3,3.0,4.0,4,2.0,2.0,3,4,3,1,2,4,3,4,3,3,3.0,4.0,3.0,3.0,2.0,2.0,3,3,3,2,3,3,46.43,36.04,58.33,55.0,50.0,31.25,54.98,65.0,25.78,62.9,1,0
992,Change Fatigued,Full-time employed,Education,Team Lead / Supervisor,6 to 10 years,Fewer than 50,25 to 34,Male,"Yes, frequently",Constantly (more than 6 times),"Yes, but only in general terms",No training received,6.2,3,3.0,3.0,1,5,4,2.0,3.0,Avoid using it for as long as possible,Fear of job loss,3,3,3,1.0,2.0,4,4,3,3.0,3.0,5.0,4.0,2,2,2,3,2,2,2,2,3.0,2.0,2,2.0,1.0,4,4,3,3,3,3,3,3,3,3,4.0,4.0,2.0,4.0,3.0,4.0,2,2,2,2,3,4,35.71,14.88,66.67,45.0,87.5,18.75,60.66,55.0,40.03,47.04,1,0
993,Change Fatigued,Currently a student with prior work experience,Banking & Financial Services,Individual Contributor,2 to 5 years,"201 to 1,000",35 to 44,Male,"Yes, occasionally",Constantly (more than 6 times),"No, but it is rumoured / informally discussed",Informal / self-directed learning only,218.1,3,2.0,4.0,1,4,5,3.0,2.0,Wait for formal instructions before using it,Lack of time,2,3,3,3.0,2.0,2,3,3,3.0,2.0,4.0,4.0,3,3,4,2,3,3,3,3,4.0,3.0,3,3.0,3.0,3,3,4,4,4,3,3,2,3,2,4.0,3.0,2.0,4.0,4.0,3.0,2,2,3,2,3,2,39.29,36.5,58.33,60.0,75.0,43.75,55.35,42.5,60.0,40.02,1,0
994,Transformation Leader,Full-time employed,Retail & E-commerce,Team Lead / Supervisor,Less than 2 years,"201 to 1,000",35 to 44,Male,"No, never",Sometimes (2 to 3 times),"Yes, clearly and in detail",Informal / self-directed learning only,10.8,4,3.0,4.0,3,4,1,5.0,2.0,Ask a colleague for help before trying it,Poor infrastructure / tools,3,4,3,3.0,4.0,5,4,4,4.0,4.0,2.0,2.0,1,1,1,3,3,3,3,4,2.0,3.0,3,3.0,3.0,4,4,3,1,2,5,5,5,4,3,4.0,3.0,,2.0,4.0,3.0,4,4,4,4,5,5,57.14,42.58,66.67,25.0,25.0,62.5,80.72,80.0,66.58,70.21,1,0
995,Digital Resister,Currently a student with prior work experience,Retail & E-commerce,Middle Manager,6 to 10 years,"More than 10,000",,Female,"Yes, only once or twice",Often (4 to 6 times),"No, but it is rumoured / informally discussed",No training received,,3,2.0,1.0,4,5,3,1.0,2.0,Avoid using it for as long as possible,No real barrier / fully ready,2,2,3,1.0,2.0,2,3,2,2.0,2.0,3.0,3.0,5,5,4,2,3,2,3,1,3.0,2.0,2,2.0,3.0,2,2,3,2,4,1,2,1,1,2,3.0,4.0,1.0,5.0,2.0,3.0,2,2,2,2,1,3,28.57,14.88,33.33,80.0,50.0,31.25,24.43,25.0,28.26,32.34,0,0
996,Cautious Pragmatist,Full-time employed,Government / Public Sector,Individual Contributor,2 to 5 years,,45 to 54,Male,"Yes, occasionally",Rarely (once),"Yes, but only in general terms","Yes, a one-time session or workshop",2.0,3,3.0,4.0,1,2,4,5.0,3.0,Ask a colleague for help before trying it,Lack of training,3,3,3,4.0,3.0,2,2,3,1.0,2.0,3.0,3.0,2,2,3,3,3,2,2,2,4.0,4.0,3,4.0,4.0,3,3,3,3,2,3,3,4,2,3,4.0,3.0,2.0,3.0,3.0,3.0,3,3,3,3,3,3,53.57,21.62,50.0,45.0,50.0,62.5,49.73,52.5,51.92,33.22,1,0
997,Cautious Pragmatist,Full-time employed,Insurance,Middle Manager,Less than 2 years,"More than 10,000",35 to 44,Male,"Yes, occasionally",Rarely (once),,"Yes, a one-time session or workshop",2.8,4,3.0,4.0,3,4,2,5.0,1.0,Ask a colleague for help before trying it,Lack of time,3,3,3,3.0,3.0,4,3,4,,4.0,1.0,2.0,2,3,3,2,3,3,3,2,4.0,3.0,3,,3.0,3,3,3,4,3,5,4,5,3,4,3.0,3.0,3.0,3.0,4.0,4.0,3,4,3,3,3,3,46.43,36.04,50.0,45.0,12.5,50.0,43.68,62.5,54.29,76.51,0,0
998,AI Champion,Full-time employed,IT / Technology,Team Lead / Supervisor,More than 15 years,"201 to 1,000",35 to 44,Male,"Yes, frequently",Often (4 to 6 times),"Yes, clearly and in detail","Yes, structured and ongoing training",23.0,5,,5.0,4,3,1,5.0,2.0,Try to figure it out myself immediately,No real barrier / fully ready,4,4,4,3.0,3.0,4,4,3,4.0,5.0,3.0,3.0,2,2,2,3,4,5,5,4,4.0,3.0,4,4.0,3.0,4,5,4,1,1,4,3,4,5,5,1.0,2.0,4.0,2.0,5.0,5.0,5,5,5,4,5,4,64.29,91.67,83.33,20.0,50.0,75.0,98.87,85.0,85.71,75.17,1,0
999,Digital Resister,Full-time employed,Manufacturing,Individual Contributor,6 to 10 years,"1,001 to 10,000",Under 25,Female,"No, never",Often (4 to 6 times),"Yes, but only in general terms",Informal / self-directed learning only,1.8,3,3.0,3.0,2,3,5,1.0,4.0,Ask a colleague for help before trying it,Distrust of AI accuracy,3,3,3,3.0,3.0,2,3,2,2.0,1.0,2.0,4.0,4,4,3,4,4,2,2,1,2.0,1.0,2,3.0,3.0,2,2,3,3,4,2,2,1,1,2,5.0,4.0,3.0,2.0,1.0,1.0,2,2,3,3,3,2,57.14,12.17,33.33,75.0,50.0,50.0,17.92,25.0,31.18,37.37,0,0
1000,Transformation Leader,Full-time employed,Manufacturing,Middle Manager,Less than 2 years,50 to 200,35 to 44,Male,"Yes, occasionally",Sometimes (2 to 3 times),"Yes, but only in general terms","Yes, structured and ongoing training",18.7,4,5.0,4.0,2,4,1,5.0,3.0,Wait for formal instructions before using it,Poor infrastructure / tools,5,5,4,4.0,4.0,4,3,4,5.0,5.0,2.0,2.0,2,2,2,4,4,4,5,4,4.0,3.0,3,3.0,2.0,4,4,4,3,2,4,5,4,4,3,3.0,3.0,3.0,3.0,4.0,4.0,4,5,5,4,4,4,82.14,83.33,75.0,35.0,25.0,62.5,58.19,72.5,71.88,63.88,0,0
1001,AI Champion,Full-time employed,IT / Technology,Team Lead / Supervisor,2 to 5 years,Fewer than 50,35 to 44,Female,"Yes, frequently",Never,"No, but it is rumoured / informally discussed",No training received,19.5,5,4.0,4.0,3,4,1,5.0,2.0,Wait for formal instructions before using it,Lack of leadership support,5,5,5,5.0,5.0,4,4,4,4.0,4.0,2.0,2.0,2,2,2,4,3,4,3,3,5.0,5.0,5,5.0,5.0,4,4,4,2,1,4,5,4,5,4,2.0,2.0,4.0,1.0,5.0,5.0,4,4,5,5,4,5,89.29,34.71,75.0,25.0,25.0,100.0,69.46,82.5,98.64,91.77,0,0
1002,Cautious Pragmatist,Full-time employed,Manufacturing,Individual Contributor,11 to 15 years,"1,001 to 10,000",25 to 34,Female,"Yes, only once or twice",Rarely (once),"No, but it is rumoured / informally discussed","Yes, a one-time session or workshop",4.7,3,2.0,3.0,2,4,3,5.0,1.0,Ask a colleague for help before trying it,Lack of training,3,4,3,2.0,2.0,3,2,4,4.0,3.0,3.0,2.0,3,3,2,2,2,2,3,2,2.0,2.0,2,3.0,3.0,4,2,3,4,3,3,2,3,2,3,4.0,3.0,4.0,2.0,4.0,4.0,3,3,3,4,3,3,39.29,28.83,50.0,50.0,37.5,56.25,27.52,42.5,61.53,59.45,1,0
1003,Transformation Leader,Full-time employed,Insurance,Senior Manager / Director,2 to 5 years,"1,001 to 10,000",35 to 44,Male,"Yes, occasionally",Rarely (once),"Yes, but only in general terms","Yes, structured and ongoing training",24.8,3,4.0,4.0,3,1,2,5.0,4.0,Wait for formal instructions before using it,Lack of time,5,5,5,4.0,4.0,2,2,2,3.0,3.0,2.0,3.0,1,2,1,4,4,4,3,4,5.0,4.0,4,5.0,4.0,5,4,4,1,2,4,4,4,3,3,3.0,2.0,4.0,2.0,3.0,3.0,4,5,5,5,4,5,85.71,66.67,83.33,20.0,37.5,93.75,85.29,75.0,82.55,55.74,1,0
1004,Transformation Leader,Full-time employed,IT / Technology,Team Lead / Supervisor,Less than 2 years,"More than 10,000",Under 25,Female,"Yes, frequently",Never,"Yes, clearly and in detail","Yes, structured and ongoing training",11.3,4,4.0,5.0,3,4,1,5.0,2.0,Try to figure it out myself immediately,Lack of leadership support,4,2,3,4.0,3.0,4,4,4,5.0,4.0,2.0,2.0,1,1,1,4,4,5,5,4,4.0,3.0,4,3.0,4.0,4,4,4,3,2,4,4,4,4,4,2.0,2.0,3.0,2.0,3.0,4.0,4,5,4,4,4,4,60.71,91.67,75.0,10.0,25.0,68.75,100.0,72.5,70.07,100.0,1,0
1005,Cautious Pragmatist,Full-time employed,Other,Middle Manager,More than 15 years,"1,001 to 10,000",45 to 54,Female,"No, never",Constantly (more than 6 times),"No, there is no visible AI strategy",No training received,2.0,3,4.0,3.0,2,3,4,5.0,,Ask a colleague for help before trying it,Lack of time,3,3,3,4.0,4.0,3,4,4,3.0,3.0,4.0,4.0,2,1,2,3,2,3,2,2,3.0,3.0,2,3.0,4.0,4,4,4,2,2,3,3,2,3,4,,3.0,,4.0,4.0,3.0,3,3,4,4,4,3,53.57,19.83,75.0,25.0,75.0,68.75,37.06,62.5,58.58,65.31,0,0
1006,Cautious Pragmatist,Full-time employed,Insurance,Middle Manager,6 to 10 years,50 to 200,45 to 54,Male,"Yes, frequently",Sometimes (2 to 3 times),"Yes, clearly and in detail","Yes, structured and ongoing training",1.7,4,3.0,3.0,3,2,1,5.0,4.0,Wait for formal instructions before using it,Lack of training,3,3,3,4.0,,4,3,3,3.0,4.0,3.0,2.0,2,2,3,5,3,3,3,3,3.0,2.0,2,2.0,2.0,3,2,3,2,3,3,3,4,3,4,3.0,3.0,4.0,2.0,3.0,3.0,5,4,3,3,3,4,60.71,50.0,41.67,40.0,37.5,37.5,81.12,55.0,37.44,87.67,1,0
1007,Digital Resister,Self-employed / Business owner,Banking & Financial Services,Individual Contributor,6 to 10 years,"201 to 1,000",25 to 34,,"Yes, occasionally",Often (4 to 6 times),"No, there is no visible AI strategy","Yes, a one-time session or workshop",4.6,3,3.0,2.0,2,3,5,1.0,4.0,Avoid using it for as long as possible,Poor infrastructure / tools,1,2,2,2.0,2.0,2,2,3,3.0,3.0,3.0,3.0,4,4,4,3,2,3,2,3,2.0,2.0,2,3.0,2.0,3,3,3,4,5,2,3,3,2,3,2.0,1.0,3.0,3.0,3.0,3.0,1,1,3,3,3,3,25.0,36.04,50.0,50.0,50.0,43.75,57.43,37.5,48.07,47.72,0,0
1008,Cautious Pragmatist,Full-time employed,Banking & Financial Services,Individual Contributor,11 to 15 years,Fewer than 50,25 to 34,Female,"Yes, only once or twice",Constantly (more than 6 times),"No, but it is rumoured / informally discussed",Informal / self-directed learning only,3.5,3,3.0,3.0,1,4,2,5.0,3.0,Try to figure it out myself immediately,Fear of job loss,2,1,3,2.0,2.0,3,5,5,3.0,4.0,4.0,4.0,2,2,3,3,3,2,2,3,3.0,4.0,4,2.0,2.0,3,4,4,3,3,3,4,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,4,3,4,3,4,3,32.14,24.33,66.67,40.0,75.0,43.75,44.01,57.5,46.09,47.06,0,0
1009,Change Fatigued,Full-time employed,Consulting,Senior Manager / Director,2 to 5 years,"1,001 to 10,000",45 to 54,Female,"No, never",Often (4 to 6 times),"No, there is no visible AI strategy","Yes, a one-time session or workshop",2.1,2,2.0,3.0,1,3,5,4.0,2.0,Raise a concern with my manager about the lack of preparation,Lack of leadership support,2,3,2,2.0,2.0,3,4,3,2.0,3.0,4.0,3.0,3,2,3,2,2,2,2,2,3.0,2.0,2,2.0,2.0,2,3,1,3,3,3,3,3,2,3,3.0,2.0,4.0,3.0,2.0,3.0,4,3,2,2,2,2,28.57,21.62,25.0,40.0,62.5,25.0,8.9,40.0,28.88,36.31,0,0
1010,Cautious Pragmatist,Currently a student with prior work experience,Retail & E-commerce,Individual Contributor,6 to 10 years,50 to 200,Under 25,Female,"Yes, occasionally",Rarely (once),"No, there is no visible AI strategy",No training received,2.5,4,3.0,3.0,2,1,3,5.0,4.0,Raise a concern with my manager about the lack of preparation,Distrust of AI accuracy,3,2,2,3.0,3.0,3,3,4,4.0,4.0,3.0,,2,2,2,3,3,3,4,3,2.0,4.0,2,2.0,1.0,3,3,4,2,2,3,3,3,3,3,3.0,3.0,4.0,1.0,4.0,4.0,3,3,4,3,4,4,42.86,34.71,58.33,35.0,50.0,37.5,69.89,57.5,46.84,66.21,1,0
1011,Cautious Pragmatist,Full-time employed,Insurance,Team Lead / Supervisor,Less than 2 years,"201 to 1,000",25 to 34,Male,"Yes, frequently",Constantly (more than 6 times),"Yes, clearly and in detail",Informal / self-directed learning only,1.3,3,2.0,3.0,2,3,4,1.0,5.0,Ask a colleague for help before trying it,Poor infrastructure / tools,3,4,4,3.0,4.0,4,4,4,4.0,5.0,4.0,3.0,2,3,3,4,3,2,2,2,2.0,2.0,2,2.0,2.0,3,3,3,4,3,3,4,4,3,4,3.0,2.0,4.0,3.0,4.0,5.0,2,2,4,3,3,4,64.29,18.25,50.0,40.0,62.5,43.75,59.77,55.0,49.51,68.55,0,0
1012,Cautious Pragmatist,Full-time employed,IT / Technology,Individual Contributor,2 to 5 years,Fewer than 50,45 to 54,Female,"Yes, only once or twice",Never,"No, but it is rumoured / informally discussed","Yes, a one-time session or workshop",13.4,3,3.0,2.0,3,2,4,5.0,1.0,Wait for formal instructions before using it,Fear of job loss,3,4,3,3.0,3.0,3,4,4,3.0,3.0,2.0,2.0,1,2,1,3,3,3,3,2,2.0,3.0,3,3.0,3.0,3,3,3,3,2,3,4,4,2,2,3.0,,2.0,4.0,2.0,3.0,4,3,3,3,5,4,53.57,36.04,50.0,20.0,25.0,50.0,89.68,52.5,54.08,58.93,1,0
1013,Cautious Pragmatist,Full-time employed,Insurance,Team Lead / Supervisor,Less than 2 years,"1,001 to 10,000",,Female,"Yes, frequently",Sometimes (2 to 3 times),"Yes, clearly and in detail","Yes, a one-time session or workshop",1.7,4,3.0,4.0,1,4,2,5.0,3.0,Ask a colleague for help before trying it,Lack of training,3,3,3,4.0,3.0,2,2,2,3.0,4.0,3.0,3.0,2,2,2,3,3,3,4,4,3.0,4.0,3,3.0,2.0,3,3,3,3,2,3,3,3,4,4,4.0,3.0,3.0,3.0,3.0,2.0,4,4,3,3,4,4,53.57,57.67,50.0,40.0,50.0,43.75,50.22,57.5,37.44,43.47,0,0
1014,Digital Resister,Full-time employed,Healthcare,Individual Contributor,2 to 5 years,"1,001 to 10,000",25 to 34,Female,"Yes, frequently",Often (4 to 6 times),"No, but it is rumoured / informally discussed",No training received,0.7,2,2.0,,4,3,2,1.0,5.0,Avoid using it for as long as possible,Lack of time,3,3,2,2.0,1.0,1,1,1,3.0,2.0,4.0,4.0,4,4,5,2,2,3,2,2,2.0,2.0,1,1.0,,2,2,2,3,3,2,1,2,2,2,4.0,4.0,3.0,3.0,3.0,3.0,3,2,3,3,1,2,28.57,19.83,25.0,80.0,75.0,37.5,42.45,27.5,33.85,0.0,1,0
1015,Cautious Pragmatist,Currently a student with prior work experience,,Senior Manager / Director,11 to 15 years,50 to 200,25 to 34,Male,"Yes, occasionally",Constantly (more than 6 times),"Yes, but only in general terms",No training received,3.0,4,3.0,2.0,1,4,3,5.0,2.0,Ask a colleague for help before trying it,Lack of training,4,4,3,3.0,,3,2,3,4.0,4.0,4.0,3.0,2,2,2,4,4,4,3,3,3.0,2.0,3,2.0,2.0,3,4,3,3,3,3,3,3,1,2,2.0,3.0,3.0,3.0,4.0,4.0,2,1,4,2,3,4,60.71,34.71,58.33,30.0,62.5,37.5,64.73,45.0,48.12,50.34,1,0
1016,Transformation Leader,Full-time employed,Consulting,Team Lead / Supervisor,2 to 5 years,50 to 200,55 and above,Female,"Yes, occasionally",Never,"Yes, clearly and in detail",Informal / self-directed learning only,6.1,4,5.0,4.0,1,3,2,5.0,4.0,Wait for formal instructions before using it,Poor infrastructure / tools,3,4,4,3.0,3.0,4,5,4,4.0,4.0,1.0,1.0,2,2,3,4,4,5,4,3,5.0,5.0,5,3.0,4.0,4,4,4,1,2,5,5,5,4,4,3.0,3.0,5.0,2.0,3.0,3.0,5,5,5,5,4,5,64.29,54.75,75.0,40.0,0.0,81.25,71.63,85.0,69.89,39.57,1,0
1017,Cautious Pragmatist,Full-time employed,IT / Technology,Middle Manager,Less than 2 years,"201 to 1,000",,Female,"Yes, frequently",Often (4 to 6 times),"No, but it is rumoured / informally discussed","Yes, a one-time session or workshop",2.6,3,2.0,3.0,2,1,4,5.0,,Ask a colleague for help before trying it,Lack of time,4,4,4,3.0,3.0,3,3,3,3.0,4.0,3.0,4.0,2,3,3,3,3,3,3,3,4.0,3.0,4,3.0,3.0,3,2,3,3,3,3,3,3,3,2,2.0,3.0,3.0,3.0,3.0,3.0,3,2,3,2,4,3,60.71,43.25,41.67,40.0,62.5,43.75,70.69,45.0,43.82,58.26,0,0
1018,Change Fatigued,Full-time employed,Manufacturing,Team Lead / Supervisor,,"More than 10,000",25 to 34,Male,"No, never",Constantly (more than 6 times),"No, there is no visible AI strategy",Informal / self-directed learning only,3.2,3,2.0,3.0,1,4,5,2.0,3.0,Avoid using it for as long as possible,Lack of time,3,3,3,3.0,3.0,3,3,4,2.0,,3.0,3.0,1,2,3,3,2,2,3,3,1.0,2.0,2,2.0,3.0,2,3,2,3,3,2,2,4,2,3,4.0,5.0,3.0,3.0,3.0,2.0,2,1,3,3,2,3,46.43,30.42,33.33,50.0,50.0,43.75,36.41,40.0,42.02,30.92,0,0
1019,AI Champion,Full-time employed,Consulting,Middle Manager,6 to 10 years,"More than 10,000",25 to 34,Male,"Yes, frequently",Never,"No, but it is rumoured / informally discussed","Yes, structured and ongoing training",28.3,4,5.0,4.0,1,3,2,5.0,,Try to figure it out myself immediately,No real barrier / fully ready,4,3,3,5.0,,4,5,4,4.0,3.0,2.0,1.0,2,1,1,4,5,4,4,4,5.0,5.0,5,5.0,5.0,4,5,4,2,1,4,4,4,4,3,,2.0,4.0,2.0,5.0,3.0,5,5,5,4,5,4,78.57,75.0,83.33,10.0,12.5,93.75,89.49,77.5,89.4,71.93,1,0
1020,Cautious Pragmatist,Full-time employed,Manufacturing,Middle Manager,,"201 to 1,000",55 and above,Male,"Yes, occasionally",Rarely (once),"Yes, but only in general terms",Informal / self-directed learning only,3.6,4,,3.0,2,4,1,5.0,3.0,Avoid using it for as long as possible,Lack of time,3,3,3,3.0,3.0,4,5,4,3.0,4.0,,1.0,2,2,3,3,3,4,4,4,3.0,2.0,4,3.0,3.0,3,3,4,3,2,4,4,4,4,3,2.0,3.0,3.0,3.0,4.0,3.0,4,3,3,2,4,4,50.0,54.75,58.33,35.0,25.0,43.75,78.34,65.0,49.62,62.86,1,0
1021,Digital Resister,Full-time employed,IT / Technology,Team Lead / Supervisor,2 to 5 years,"1,001 to 10,000",25 to 34,Other,"No, never",Rarely (once),"No, there is no visible AI strategy",No training received,1.7,1,1.0,3.0,4,5,2,1.0,3.0,Avoid using it for as long as possible,No real barrier / fully ready,1,1,1,2.0,2.0,2,2,2,2.0,2.0,3.0,2.0,4,5,5,3,2,3,3,2,2.0,2.0,2,2.0,3.0,2,1,2,4,5,2,1,2,3,3,5.0,4.0,2.0,4.0,2.0,2.0,2,1,1,2,1,2,17.86,24.79,16.67,90.0,37.5,25.0,21.51,22.5,24.11,24.18,0,0
1022,Change Fatigued,Full-time employed,,Senior Manager / Director,Less than 2 years,Fewer than 50,55 and above,Female,"Yes, frequently",Constantly (more than 6 times),"No, but it is rumoured / informally discussed","Yes, a one-time session or workshop",1.1,3,3.0,2.0,1,4,5,2.0,3.0,Ask a colleague for help before trying it,Lack of leadership support,2,3,3,4.0,3.0,2,3,4,4.0,4.0,4.0,4.0,3,2,2,3,4,3,3,2,2.0,4.0,3,1.0,2.0,4,4,4,4,4,2,2,3,3,3,3.0,3.0,2.0,4.0,3.0,3.0,2,3,3,3,2,3,53.57,36.04,75.0,40.0,75.0,31.25,36.08,47.5,32.01,26.29,0,0
1023,Digital Resister,Full-time employed,Manufacturing,Individual Contributor,2 to 5 years,Fewer than 50,25 to 34,Male,"Yes, only once or twice",Sometimes (2 to 3 times),"No, there is no visible AI strategy",No training received,2.0,2,2.0,1.0,2,5,3,1.0,4.0,Ask a colleague for help before trying it,Lack of leadership support,2,2,2,2.0,2.0,1,3,2,3.0,3.0,3.0,3.0,5,5,5,2,3,2,1,1,2.0,1.0,1,3.0,2.0,2,2,2,4,4,1,1,1,1,1,3.0,2.0,2.0,4.0,3.0,3.0,2,3,3,3,3,2,28.57,4.96,25.0,75.0,50.0,43.75,52.55,12.5,41.92,9.04,1,0
1024,Cautious Pragmatist,Full-time employed,Insurance,Team Lead / Supervisor,2 to 5 years,"1,001 to 10,000",35 to 44,Male,"Yes, occasionally",Constantly (more than 6 times),"No, there is no visible AI strategy",Informal / self-directed learning only,3.1,3,3.0,4.0,1,3,5,4.0,,Avoid using it for as long as possible,Lack of leadership support,2,3,3,2.0,3.0,3,4,5,3.0,3.0,3.0,3.0,2,2,2,2,3,2,3,3,4.0,3.0,3,3.0,3.0,3,2,3,4,4,3,3,2,3,3,2.0,3.0,2.0,4.0,4.0,4.0,3,3,4,4,3,4,39.29,30.42,41.67,30.0,50.0,62.5,90.03,40.0,61.72,45.39,1,0
1025,Cautious Pragmatist,Full-time employed,IT / Technology,Senior Manager / Director,More than 15 years,"More than 10,000",35 to 44,Male,"Yes, only once or twice",Sometimes (2 to 3 times),"Yes, clearly and in detail","Yes, a one-time session or workshop",2.9,2,3.0,2.0,1,5,2,3.0,4.0,Ask a colleague for help before trying it,Poor infrastructure / tools,5,4,5,2.0,3.0,3,3,2,3.0,,2.0,3.0,2,3,3,4,4,3,4,2,3.0,3.0,4,2.0,,2,3,3,3,3,4,3,4,2,3,3.0,2.0,3.0,3.0,3.0,2.0,2,3,4,5,3,3,71.43,43.25,41.67,40.0,37.5,68.75,58.58,50.0,54.55,17.96,1,0
1026,Cautious Pragmatist,Full-time employed,Manufacturing,Team Lead / Supervisor,6 to 10 years,Fewer than 50,35 to 44,Female,"Yes, occasionally",,"No, but it is rumoured / informally discussed","Yes, a one-time session or workshop",7.0,3,3.0,2.0,2,5,3,1.0,4.0,Avoid using it for as long as possible,Lack of time,3,4,3,3.0,3.0,3,4,4,4.0,5.0,1.0,2.0,3,3,2,3,3,2,3,2,3.0,2.0,3,2.0,2.0,3,3,3,3,3,3,4,3,3,3,2.0,3.0,2.0,3.0,1.0,,4,3,4,4,4,3,53.57,28.83,50.0,40.0,12.5,50.0,73.59,52.5,44.23,34.31,0,0
1027,Digital Resister,Full-time employed,Insurance,Individual Contributor,6 to 10 years,"1,001 to 10,000",25 to 34,Male,"No, never",Constantly (more than 6 times),"No, there is no visible AI strategy",Informal / self-directed learning only,0.5,2,,2.0,3,2,4,1.0,5.0,Ask a colleague for help before trying it,Poor infrastructure / tools,3,3,3,2.0,2.0,2,3,3,2.0,4.0,4.0,3.0,4,5,4,2,2,1,1,1,1.0,1.0,1,3.0,3.0,2,2,2,4,5,1,1,1,2,3,4.0,3.0,3.0,4.0,2.0,2.0,2,2,2,3,1,2,35.71,0.0,25.0,75.0,62.5,43.75,0.0,17.5,30.15,54.15,0,0
1028,Cautious Pragmatist,Full-time employed,Retail & E-commerce,Individual Contributor,More than 15 years,Fewer than 50,45 to 54,Male,"Yes, occasionally",Rarely (once),"Yes, but only in general terms","Yes, structured and ongoing training",7.4,4,5.0,4.0,1,5,3,4.0,2.0,Wait for formal instructions before using it,Fear of job loss,3,3,4,2.0,,4,5,4,4.0,4.0,2.0,2.0,3,4,4,5,4,3,3,3,2.0,1.0,2,4.0,,3,4,4,2,3,3,3,3,4,3,2.0,3.0,3.0,2.0,4.0,4.0,3,4,3,4,4,4,53.57,50.0,66.67,55.0,25.0,62.5,71.38,60.0,68.09,54.31,0,0
1029,Change Fatigued,Full-time employed,IT / Technology,Team Lead / Supervisor,2 to 5 years,"201 to 1,000",25 to 34,Female,"Yes, occasionally",,"No, but it is rumoured / informally discussed","Yes, a one-time session or workshop",2.0,3,3.0,,1,5,3,4.0,2.0,Try to figure it out myself immediately,Fear of job loss,2,3,2,3.0,1.0,3,3,4,2.0,2.0,4.0,4.0,3,5,3,2,2,3,3,4,3.0,3.0,3,3.0,3.0,3,3,3,4,4,2,2,2,2,3,4.0,4.0,3.0,2.0,4.0,2.0,3,3,2,3,3,4,28.57,50.46,50.0,70.0,75.0,43.75,49.86,35.0,41.92,58.06,1,0
1030,Cautious Pragmatist,Full-time employed,Retail & E-commerce,Individual Contributor,6 to 10 years,"1,001 to 10,000",,Female,"Yes, occasionally",,"Yes, but only in general terms",Informal / self-directed learning only,2.8,3,3.0,2.0,1,2,4,3.0,5.0,Ask a colleague for help before trying it,Poor infrastructure / tools,3,3,4,2.0,3.0,4,3,3,4.0,3.0,3.0,1.0,2,1,2,3,3,3,3,3,3.0,3.0,2,4.0,3.0,3,3,2,3,3,4,3,3,2,2,3.0,4.0,3.0,3.0,3.0,3.0,4,5,3,3,3,4,50.0,36.5,41.67,35.0,25.0,56.25,46.53,45.0,50.96,37.76,0,0
1031,Cautious Pragmatist,Full-time employed,Banking & Financial Services,Individual Contributor,6 to 10 years,"201 to 1,000",55 and above,Male,"Yes, frequently",Rarely (once),"No, there is no visible AI strategy",Informal / self-directed learning only,11.8,3,4.0,1.0,1,2,3,,4.0,Avoid using it for as long as possible,Fear of job loss,3,3,3,4.0,4.0,4,4,3,3.0,3.0,3.0,4.0,3,3,3,2,2,2,2,3,3.0,3.0,2,3.0,3.0,4,4,4,4,4,4,4,4,2,2,2.0,1.0,3.0,3.0,5.0,,4,3,3,3,4,3,50.0,24.33,75.0,35.0,62.5,50.0,87.57,55.0,66.86,71.15,1,0
